,BTC,ETH,BNB,XRP,HEX,ADA,DOGE,SOL,date
309,47105.515625,1814.10986328125,133.4526824951172,0.6289960145950317,0.011408999562263489,0.905718982219696,0.06644999980926514,8.732455253601074,2021-02-13
310,48717.2890625,1805.0841064453125,136.426513671875,0.5941929817199707,0.010863999836146832,0.8484190106391907,0.06253699958324432,8.738896369934082,2021-02-14
311,47945.05859375,1779.791015625,129.56788635253906,0.5489150285720825,0.010084999725222588,0.8610119819641113,0.05659100040793419,8.861739158630371,2021-02-15
312,49199.87109375,1781.0675048828125,130.05665588378906,0.5208460092544556,0.0104160001501441,0.8709509968757629,0.05352000147104263,8.297866821289062,2021-02-16
313,52149.0078125,1848.458251953125,164.67010498046875,0.5355370044708252,0.010654999874532223,0.8909199833869934,0.049375999718904495,8.222577095031738,2021-02-17
314,51679.796875,1937.44921875,195.93263244628906,0.5324329733848572,0.00999400019645691,0.9141190052032471,0.0595409981906414,8.980451583862305,2021-02-18
315,55888.1328125,1960.164794921875,332.61602783203125,0.567018985748291,0.009352000430226326,0.9276490211486816,0.055139001458883286,11.465653419494629,2021-02-19
316,56099.51953125,1919.5340576171875,255.9537353515625,0.5175120234489441,0.009109999984502792,1.1229579448699951,0.05438400059938431,10.002663612365723,2021-02-20
317,57539.9453125,1935.60107421875,293.923583984375,0.5485600233078003,0.009139999747276306,1.1005200147628784,0.055980000644922256,11.0855131149292,2021-02-21
318,54207.3203125,1781.992919921875,267.5097961425781,0.571740984916687,0.008445999585092068,1.0991510152816772,0.053725000470876694,14.454785346984863,2021-02-22
319,48824.42578125,1570.2039794921875,230.99424743652344,0.47356298565864563,0.008111000061035156,0.954708993434906,0.04739199951291084,15.2015380859375,2021-02-23
320,49705.33203125,1626.57568359375,254.359130859375,0.4718320071697235,0.008368000388145447,1.05165696144104,0.05655499920248985,17.30270767211914,2021-02-24
